tweet_id,sentiment,num_urls,num_pings,num_tags,#!,#?,#...,Upper/Lower ratio,num_words,avg_word_len
1963704457,7,0,1,0,0,1,1,0.016129032258064516,21,3.0
1963704566,4,0,1,0,0,1,0,0.3333333333333333,8,4.25
1963704716,6,0,1,0,0,0,0,0.04,5,4.8
1963704776,6,0,1,0,2,1,0,0.11428571428571428,19,4.0
1963705243,4,0,1,0,0,0,0,0.05,5,3.8
1963705316,6,0,1,0,0,0,1,0.017857142857142856,11,5.0
1963705435,7,0,0,0,1,0,0,0.07692307692307693,24,4.583333333333333
1963705439,8,0,0,0,0,0,2,0.0392156862745098,15,3.4
1963705721,2,0,1,0,2,0,0,0.16666666666666666,2,2.5
1963705771,4,0,0,1,0,0,0,0.06944444444444445,19,3.9473684210526314
1963705894,1,0,1,0,1,0,0,0.02857142857142857,10,3.4
1963706059,8,0,0,0,0,0,0,0.20833333333333334,7,3.857142857142857
1963706094,8,0,1,0,1,0,1,0.047619047619047616,18,4.777777777777778
1963706188,8,0,1,0,0,0,0,0.2,6,4.666666666666667
1963706210,4,0,1,0,0,0,0,0.011627906976744186,20,4.25
1963706432,4,0,1,0,0,0,0,0.6666666666666666,1,3.0
1963706468,8,0,1,0,0,0,0,0.01639344262295082,15,4.0
1963706605,5,1,0,0,0,0,0,0.1,7,2.857142857142857
1963706683,8,0,0,0,0,0,0,0.06060606060606061,7,4.714285714285714
1963706751,6,0,1,0,0,0,0,0.21052631578947367,6,3.5
1963706815,8,0,1,0,0,0,0,0.02564102564102564,22,3.5454545454545454
1963706837,6,0,0,0,0,0,0,0.09523809523809523,5,4.2
1963707162,6,0,0,0,0,1,3,0.015151515151515152,20,3.25
1963707296,6,0,0,0,0,0,0,0.06896551724137931,9,3.2222222222222223
1963707329,4,0,0,0,0,0,0,0.04081632653061224,11,4.454545454545454
1963707664,0,0,0,0,2,0,0,0.03773584905660377,19,3.0526315789473686
1963707902,6,0,1,0,0,2,0,0.25,2,4.0
1963707951,4,0,0,0,0,0,0,0.045454545454545456,6,3.5
1963708480,4,0,0,0,0,0,0,0.28125,11,3.5454545454545454
1963708497,8,0,0,0,0,1,0,0.043478260869565216,6,3.6666666666666665
1963708649,4,0,1,0,0,0,0,0.125,5,3.2
1963708698,3,0,1,0,1,0,0,0.030303030303030304,9,3.5555555555555554
1963709126,8,0,0,0,1,0,0,0.18181818181818182,11,3.3636363636363638
1963709572,8,0,1,0,0,0,0,0.07692307692307693,4,3.0
1963709892,2,0,1,0,0,0,0,0.058823529411764705,5,3.2
1963709922,2,0,1,0,0,0,0,0.08433734939759036,23,3.8260869565217392
1963710078,4,0,0,0,0,0,0,0.05660377358490566,12,4.5
1963710159,8,0,0,1,0,0,0,0.05660377358490566,13,4.153846153846154
1963710302,8,0,0,0,0,0,0,0.075,12,3.4166666666666665
1963710530,6,0,0,0,0,0,1,0.041666666666666664,13,3.6923076923076925
1963710608,4,0,1,0,0,0,1,0.011494252873563218,23,3.782608695652174
1963710901,4,0,0,0,0,0,1,0.047619047619047616,6,3.3333333333333335
1963711097,3,1,0,0,1,0,0,0.05714285714285714,10,3.5
1963711249,6,0,0,0,0,0,0,0.12244897959183673,17,3.1176470588235294
1963712003,6,0,1,0,0,0,1,0.02631578947368421,10,3.7
1963712123,4,0,1,0,0,0,0,0.06779661016949153,18,3.388888888888889
1963712186,8,0,1,0,0,0,0,0.07142857142857142,15,3.8666666666666667
1963712268,8,0,1,0,0,1,0,0.09090909090909091,2,5.0
1963720884,1,0,1,0,2,0,0,0.03333333333333333,7,4.142857142857143
1963720997,8,0,0,0,0,0,1,0.05952380952380952,22,3.9545454545454546
1963721299,6,0,1,0,0,0,0,0.0967741935483871,11,2.909090909090909
1963721400,8,0,0,0,1,0,0,0.02127659574468085,11,4.181818181818182
1963721549,8,0,1,0,0,0,0,0.06779661016949153,20,3.25
1963721786,6,0,1,0,0,0,0,0.15384615384615385,9,3.111111111111111
1963722189,7,0,1,0,0,1,0,27.0,5,5.2
1963722413,6,0,0,0,0,0,0,0.057692307692307696,12,4.583333333333333
1963722504,6,0,1,0,6,0,0,0.13793103448275862,8,3.875
1963723124,8,0,1,0,0,0,0,0.05405405405405406,12,3.1666666666666665
1963723323,4,0,0,0,0,0,1,0.19718309859154928,22,4.0
1963723433,4,0,1,0,1,1,0,0.04395604395604396,26,3.576923076923077
1963723488,4,0,0,1,0,0,0,0.0851063829787234,8,6.125
1963723772,8,0,1,0,0,1,0,0.03529411764705882,22,3.909090909090909
1963723889,6,0,1,0,0,0,0,0.05128205128205128,9,4.333333333333333
1963723962,6,0,0,0,0,0,0,0.0547945205479452,19,4.0
1963724025,8,0,1,0,1,1,0,0.05,16,3.8125
1963724179,8,0,1,0,0,0,0,0.039473684210526314,22,3.727272727272727
1963724300,8,0,1,0,0,0,1,0.10526315789473684,4,4.75
1963724449,8,0,1,0,2,0,1,0.012048192771084338,21,3.9047619047619047
1963724510,8,0,0,0,1,0,0,0.08333333333333333,6,4.0
1963724576,8,0,1,0,0,0,0,0.043478260869565216,18,3.888888888888889
1963724755,0,0,0,0,0,0,1,0.01904761904761905,25,4.24
1963724962,2,0,1,0,0,0,0,0.06666666666666667,22,3.5454545454545454
1963725324,2,0,0,0,0,0,0,0.022222222222222223,9,5.444444444444445
1963725411,4,0,0,0,0,0,0,0.15384615384615385,2,6.5
1963725511,8,0,0,0,0,0,1,0.031746031746031744,16,3.9375
1963725618,6,0,1,0,2,0,0,0.06818181818181818,14,3.2142857142857144
1963725748,4,0,1,0,0,0,0,0.08823529411764706,9,3.888888888888889
1963725869,8,0,0,0,0,0,0,0.046153846153846156,14,4.714285714285714
1963725877,8,0,0,0,0,0,0,0.30434782608695654,6,4.666666666666667
1963726274,8,0,2,0,0,0,0,0.021505376344086023,22,4.2272727272727275
1963726342,8,0,0,0,0,0,0,0.02631578947368421,8,4.625
1963726432,7,0,0,0,2,0,0,0.18032786885245902,18,3.888888888888889
1963726956,8,0,0,0,4,0,0,0.047619047619047616,14,4.571428571428571
1963727501,8,0,1,0,0,0,0,0.11538461538461539,8,3.375
1963727607,1,0,1,0,6,0,0,0.045454545454545456,6,3.5
1963727965,8,0,1,0,0,0,3,0.17647058823529413,7,2.5714285714285716
1963727972,8,0,0,0,0,0,0,0.05128205128205128,9,4.333333333333333
1963728060,8,0,0,0,4,0,0,0.08163265306122448,11,4.636363636363637
1963728281,8,0,1,0,0,1,0,0.05555555555555555,10,3.6
1963728622,6,0,0,0,0,0,1,0.06382978723404255,21,4.666666666666667
1963728657,1,1,0,0,0,0,0,0.06896551724137931,15,4.0
1963728808,7,1,1,0,0,1,1,0.023809523809523808,9,4.555555555555555
1963728948,2,0,1,0,0,0,0,0.03278688524590164,19,3.210526315789474
1963728956,2,0,0,0,0,0,0,0.078125,18,3.7222222222222223
1963729025,1,0,1,0,0,0,0,0.08333333333333333,19,3.3157894736842106
1963729133,8,0,1,0,0,0,0,0.038461538461538464,7,3.5714285714285716
1963729300,4,0,1,0,0,0,0,0.0273972602739726,15,4.866666666666666
1963729331,8,0,0,1,0,0,0,0.18181818181818182,3,3.6666666666666665
1963729397,8,0,1,0,0,0,0,0.11290322580645161,18,3.7222222222222223
1963729792,8,0,0,0,0,0,0,0.08333333333333333,27,3.2962962962962963
1963729843,7,0,1,0,1,0,0,0.01818181818181818,13,4.153846153846154
1963729905,8,0,0,0,0,0,0,0.14285714285714285,10,3.0
1963730478,4,0,0,0,0,0,1,0.06060606060606061,10,3.6
1963730719,7,0,1,0,0,3,0,0.06578947368421052,25,3.4
1963730791,8,0,0,0,0,0,1,0.06666666666666667,12,3.8333333333333335
1963731036,8,0,1,0,0,0,0,0.1,10,3.1
1963731537,3,0,0,1,0,0,1,0.24,6,4.833333333333333
1963731845,8,0,1,0,2,0,0,0.10526315789473684,9,4.444444444444445
1963731931,3,0,0,0,0,0,0,0.06451612903225806,5,6.2
1963732040,5,0,1,0,1,0,0,0.034482758620689655,16,3.625
1963732173,5,0,0,1,1,0,0,0.02631578947368421,22,3.590909090909091
1963732221,4,0,1,0,1,0,0,0.35294117647058826,6,3.5
1963732226,6,0,1,0,0,0,0,0.07042253521126761,19,3.8947368421052633
1963732285,8,0,0,0,0,0,0,0.125,11,3.909090909090909
1963732474,6,1,0,0,0,0,0,0.0975609756097561,8,5.375
1963732854,8,0,1,0,2,0,0,0.022222222222222223,11,4.0
1963732959,8,0,0,0,0,0,0,0.019230769230769232,25,4.16
1963733027,7,0,0,0,0,0,1,0.38461538461538464,8,2.375
1963733051,0,1,0,0,0,0,0,0.0975609756097561,8,5.375
1963733061,8,0,1,0,0,0,1,0.011363636363636364,24,3.625
1963733110,0,0,0,0,0,0,0,0.022222222222222223,13,3.3846153846153846
1963733158,7,0,1,0,1,0,1,0.13043478260869565,6,4.0
1963733437,6,0,1,0,0,0,0,0.06976744186046512,11,4.0
1963733695,4,0,0,0,0,0,0,0.12,7,3.7142857142857144
1963734020,4,0,0,0,0,0,0,0.037037037037037035,21,3.9047619047619047
1963734043,4,0,1,0,0,0,0,0.041666666666666664,8,2.875
1963734385,3,0,0,0,0,0,1,0.038461538461538464,7,3.5714285714285716
1963742029,8,0,0,0,0,0,0,0.1,12,3.5
1963742665,2,0,0,0,0,0,1,0.018518518518518517,17,3.235294117647059
1963742668,6,0,1,0,0,0,0,0.07142857142857142,8,3.5
1963742691,8,0,0,0,9,0,1,0.13157894736842105,23,3.652173913043478
1963743145,8,0,1,0,1,1,0,0.24324324324324326,17,2.588235294117647
1963743325,6,0,0,0,1,0,0,0.05263157894736842,4,4.5
1963743406,8,0,1,0,0,0,0,0.05405405405405406,10,3.7
1963743820,4,0,0,0,0,0,0,0.06862745098039216,26,4.153846153846154
1963744022,6,0,1,0,1,0,0,0.25,9,3.6666666666666665
1963744042,8,0,0,0,0,0,1,0.0375,22,3.6818181818181817
1963744098,0,0,0,0,0,0,0,0.06666666666666667,13,4.769230769230769
1963744190,8,0,0,0,0,0,1,0.0945945945945946,17,4.647058823529412
1963744251,1,0,1,0,1,0,0,0.02702702702702703,8,4.5
1963744566,2,0,0,0,1,0,0,0.07142857142857142,4,3.25
1963744705,6,0,0,0,0,0,0,0.03333333333333333,7,4.142857142857143
1963744960,0,0,1,0,0,0,0,0.14893617021276595,14,3.7142857142857144
1963745250,8,0,0,0,2,0,0,0.041666666666666664,6,3.8333333333333335
1963745268,6,0,0,0,0,0,0,0.015384615384615385,17,3.764705882352941
1963745410,8,0,0,0,0,0,2,0.009708737864077669,28,3.6785714285714284
1963745838,8,0,0,0,0,0,0,0.033707865168539325,26,3.5
1963745924,3,0,1,0,0,0,0,0.03225806451612903,24,3.9166666666666665
1963745957,8,0,1,0,0,0,0,0.0784313725490196,11,4.818181818181818
1963746000,4,0,1,0,0,0,0,0.03571428571428571,12,4.666666666666667
1963746130,4,0,1,0,1,0,0,0.056179775280898875,26,3.5384615384615383
1963746242,8,0,0,0,0,0,0,0.01694915254237288,14,4.142857142857143
1963746728,3,0,0,0,1,0,0,0.18181818181818182,3,3.6666666666666665
1963746776,3,0,2,0,4,0,0,0.4117647058823529,20,3.5
1963746818,8,0,0,0,0,0,1,0.03636363636363636,14,4.0
1963746995,8,0,1,0,1,0,2,0.07317073170731707,11,3.8181818181818183
1963747145,6,0,1,0,0,0,0,0.043010752688172046,22,4.318181818181818
1963747229,4,0,1,0,0,0,0,0.05263157894736842,4,4.5
1963747517,4,0,1,0,1,0,0,0.11538461538461539,7,3.857142857142857
1963747842,4,0,0,0,0,0,0,0.12121212121212122,9,3.888888888888889
1963747853,6,0,1,0,0,0,0,1.0,0,0.0
1963747892,3,0,1,0,1,0,0,0.03488372093023256,30,3.0
1963748015,6,0,0,0,0,0,0,0.05555555555555555,5,3.4
1963748040,8,0,0,0,1,0,0,0.021739130434782608,14,3.2142857142857144
1963748582,4,0,0,0,1,0,0,0.05714285714285714,8,4.375
1963748798,8,0,1,0,1,0,0,0.05063291139240506,21,3.857142857142857
1963748845,1,0,1,0,1,0,0,0.038461538461538464,7,3.5714285714285716
1963748856,8,0,1,0,0,0,0,0.1,8,3.875
1963749299,6,0,2,0,1,0,0,0.027777777777777776,9,3.888888888888889
1963749812,4,0,0,0,0,0,0,0.06818181818181818,10,4.5
1963749910,3,0,1,0,0,0,0,0.07246376811594203,22,3.3181818181818183
1963750114,8,0,1,0,1,0,0,0.05714285714285714,9,3.888888888888889
1963750203,7,0,0,0,6,0,1,0.021505376344086023,22,4.2727272727272725
1963750425,7,0,0,0,0,1,0,0.07692307692307693,14,3.857142857142857
1963750533,8,0,0,0,0,0,0,0.017857142857142856,14,3.9285714285714284
1963750563,8,0,0,1,0,0,0,0.1,9,4.666666666666667
1963750702,6,0,1,0,0,1,0,0.01020408163265306,22,4.409090909090909
1963750715,6,0,0,0,0,0,1,0.5,5,2.6
1963750793,8,0,0,0,0,0,1,0.0851063829787234,9,5.444444444444445
1963750817,8,0,1,0,0,0,0,0.030303030303030304,19,3.473684210526316
1963750900,3,0,1,0,0,0,0,0.030303030303030304,19,3.473684210526316
1963751133,4,0,0,0,0,0,0,0.1,4,5.0
1963751326,2,0,1,0,1,0,0,0.041666666666666664,19,3.8421052631578947
1963752431,4,0,0,0,0,0,0,0.04,6,4.0
1963752474,3,0,0,0,0,0,0,0.058823529411764705,14,3.7857142857142856
1963752625,6,0,1,0,0,0,0,0.21428571428571427,6,2.5
1963752984,6,1,1,0,0,0,0,0.03125,12,2.5833333333333335
1963753435,4,0,2,0,0,0,1,0.0196078431372549,12,4.166666666666667
1963753680,4,0,1,0,2,1,0,0.14285714285714285,5,3.4
1963754484,4,0,1,0,1,0,0,0.2857142857142857,1,7.0
1963754967,4,0,0,0,0,0,0,0.0392156862745098,13,4.153846153846154
1963755038,8,0,1,0,0,0,0,0.09375,10,3.3
1963755263,1,0,1,0,0,2,0,0.043478260869565216,5,4.4
1963755435,4,1,0,0,0,0,1,0.22807017543859648,23,3.3043478260869565
1963755464,7,0,1,0,0,1,0,0.030303030303030304,7,4.571428571428571
1963781481,8,0,1,1,0,0,0,0.03508771929824561,17,3.3529411764705883
1963781502,8,0,1,0,0,0,0,0.03333333333333333,8,3.625
1963781766,8,1,0,0,0,0,0,0.06349206349206349,15,4.333333333333333
1963781783,6,0,0,0,0,0,0,0.020618556701030927,23,4.217391304347826
1963782501,6,0,1,0,0,0,0,0.06315789473684211,23,4.304347826086956
1963783587,1,0,2,0,1,0,0,0.04819277108433735,21,4.0476190476190474
1963784087,2,0,1,0,1,0,0,0.07608695652173914,27,3.5925925925925926
1963784717,2,0,1,0,1,0,0,0.025,10,3.9
1963784768,4,0,1,0,1,0,0,0.13333333333333333,2,7.5
1963784825,6,0,0,0,0,0,0,0.6666666666666666,3,4.333333333333333
1963785107,4,0,0,0,0,0,0,0.02197802197802198,18,5.111111111111111
1963785715,8,0,1,0,2,0,1,0.10416666666666667,13,3.923076923076923
1963785733,0,0,0,0,0,0,0,0.03125,16,4.0
1963785744,4,0,1,0,0,0,0,0.2,12,3.8333333333333335
1963785766,6,0,1,0,0,0,0,0.07692307692307693,3,4.0
1963785799,8,0,0,0,1,0,1,0.23809523809523808,7,3.4285714285714284
1963785823,8,0,1,0,0,0,1,0.06329113924050633,20,4.1
1963785901,3,0,1,0,1,0,0,0.4666666666666667,7,2.857142857142857
1963785996,4,0,1,0,0,0,0,0.15384615384615385,4,3.25
1963786019,8,0,0,0,0,0,0,0.02631578947368421,12,3.0833333333333335
1963786034,8,0,0,0,0,0,0,0.047619047619047616,10,4.2
1963786833,0,0,1,0,1,0,1,0.1728395061728395,24,3.9166666666666665
1963786938,6,0,0,1,0,0,1,0.07272727272727272,17,3.4705882352941178
1963787290,8,0,0,0,0,2,1,0.04838709677419355,16,3.9375
1963787424,8,0,0,0,1,0,0,0.05454545454545454,14,4.0
1963787600,8,0,0,0,0,0,0,0.04950495049504951,23,4.695652173913044
1963787789,8,0,1,0,0,0,0,0.047619047619047616,12,3.5
1963788331,8,0,0,0,0,0,0,0.11940298507462686,19,3.8947368421052633
1963788667,6,0,0,0,1,0,0,0.08333333333333333,6,4.0
1963788929,0,1,0,0,0,0,2,0.02127659574468085,25,3.76
1963788977,6,0,0,0,0,0,0,0.03636363636363636,15,3.6666666666666665
1963788990,4,0,1,0,0,0,1,0.07954545454545454,26,3.6153846153846154
1963789665,8,0,0,0,2,0,0,0.15873015873015872,17,4.176470588235294
1963790143,6,0,0,0,0,0,1,0.09090909090909091,8,4.25
1963790335,6,1,0,0,0,0,0,0.21212121212121213,20,3.95
1963790489,6,1,0,0,0,0,1,0.09433962264150944,18,3.111111111111111
1963790767,6,0,0,0,0,0,2,0.06666666666666667,9,5.111111111111111
1963790822,2,0,1,0,0,0,0,0.029411764705882353,10,3.6
1963791086,8,0,0,0,1,0,0,0.23076923076923078,3,4.666666666666667
1963791270,7,0,0,0,0,0,1,0.02127659574468085,11,4.181818181818182
1963791417,4,0,0,0,0,0,0,0.05405405405405406,8,4.625
1963791441,8,0,0,0,0,0,1,0.07272727272727272,16,3.5625
1963791460,6,0,1,0,0,0,1,0.1111111111111111,5,3.6
1963791472,6,0,0,0,0,0,0,0.09523809523809523,11,4.0
1963791915,7,0,0,0,0,0,0,0.05263157894736842,17,3.411764705882353
1963792047,6,0,0,0,0,0,0,0.037037037037037035,5,5.2
1963792091,8,0,1,0,0,0,1,0.01,21,4.714285714285714
1963792125,0,0,0,0,3,0,0,0.02,14,3.5
1963792349,8,0,0,0,0,0,0,0.06666666666666667,9,3.3333333333333335
1963792355,0,0,0,0,0,0,1,0.054945054945054944,25,3.76
1963792513,1,0,0,0,0,0,0,0.041237113402061855,24,4.125
1963792534,6,0,1,0,3,0,0,0.1,12,3.5
1963792750,6,0,0,0,3,0,0,0.02666666666666667,20,3.75
1963792784,8,0,1,0,0,1,0,0.01818181818181818,15,3.6
1963793206,8,0,1,0,0,0,0,0.029411764705882353,7,4.714285714285714
1963793230,8,0,0,0,0,0,0,0.06451612903225806,8,3.875
1963793394,8,0,0,0,0,0,0,0.01818181818181818,11,4.909090909090909
1963793579,6,0,1,0,3,0,0,0.03225806451612903,11,2.727272727272727
1963793906,8,0,0,0,0,0,0,0.06896551724137931,8,3.625
1963794655,6,0,0,0,1,0,2,0.07692307692307693,21,3.238095238095238
1963795182,8,0,0,0,0,0,0,0.1111111111111111,4,4.5
1963807808,8,0,1,0,0,0,1,0.013333333333333334,21,3.5238095238095237
1963807863,8,0,0,0,2,0,0,0.047619047619047616,11,3.8181818181818183
1963807927,4,0,0,0,0,0,0,0.02564102564102564,10,3.8
1963808743,4,0,0,0,0,0,0,0.030303030303030304,9,3.5555555555555554
1963808992,6,0,0,0,0,0,0,0.041666666666666664,22,3.3181818181818183
1963809001,4,0,0,0,0,0,0,0.1111111111111111,2,4.0
1963809301,6,0,1,0,0,0,0,0.019230769230769232,14,3.642857142857143
1963809410,1,0,1,0,0,0,0,2.1666666666666665,7,2.7142857142857144
1963809419,4,0,1,0,0,0,0,0.028985507246376812,19,3.736842105263158
1963809550,8,0,1,0,0,0,0,0.025,10,3.9
1963809634,0,0,0,0,0,0,0,0.01639344262295082,14,4.285714285714286
1963809672,3,0,1,0,0,0,0,0.07142857142857142,22,4.0
1963809959,6,1,0,0,1,0,0,0.25,7,2.7142857142857144
1963810183,7,0,0,0,0,1,0,0.02857142857142857,26,4.076923076923077
1963811145,2,0,1,0,2,0,1,0.011904761904761904,28,2.9642857142857144
1963811579,8,0,0,0,0,0,0,0.019230769230769232,15,3.4
1963812041,8,0,0,0,0,0,0,0.0851063829787234,11,4.7272727272727275
1963812270,5,0,0,0,8,0,0,0.021739130434782608,12,3.75
1963812422,8,0,0,0,0,0,0,0.017543859649122806,13,4.3076923076923075
1963812423,8,0,0,0,0,0,1,0.30434782608695654,8,3.5
1963812485,8,0,0,0,0,0,0,0.2,4,4.0
1963812493,8,0,1,0,1,0,0,0.04411764705882353,18,3.8333333333333335
1963812566,8,0,0,0,0,0,0,0.3333333333333333,6,3.0
1963812762,1,0,2,0,0,0,2,0.04878048780487805,21,4.0
1963812797,6,0,1,0,0,0,1,0.023255813953488372,12,3.5
1963812932,8,0,0,0,7,0,0,0.01020408163265306,22,4.5
1963813077,6,0,1,0,0,0,0,0.05,6,3.1666666666666665
1963813235,8,0,1,0,0,0,0,0.010752688172043012,24,3.8333333333333335
1963813616,8,0,0,0,0,0,0,0.02857142857142857,6,5.666666666666667
1963814241,8,0,1,0,0,0,0,0.03571428571428571,7,3.857142857142857
1963814289,8,0,1,0,0,1,0,0.01098901098901099,23,3.9130434782608696
1963814400,6,0,0,0,0,0,0,0.05263157894736842,11,3.4545454545454546
1963814510,8,0,1,0,0,0,0,0.15384615384615385,4,3.25
1963814520,0,0,1,0,0,1,0,0.1,6,3.3333333333333335
1963814996,8,0,0,0,1,0,2,0.1095890410958904,17,4.647058823529412
1963815046,4,0,0,0,6,0,0,0.05357142857142857,14,4.142857142857143
1963815445,4,0,0,0,1,0,0,0.08333333333333333,14,4.5
1963815473,8,0,0,0,4,0,0,0.12,7,3.7142857142857144
1963815692,4,0,0,0,0,0,0,0.2,2,5.0
1963815994,4,0,1,0,1,0,0,0.23529411764705882,5,3.8
1963816365,8,0,1,0,0,2,0,0.13793103448275862,9,3.4444444444444446
1963816744,8,1,0,0,0,0,0,0.09090909090909091,15,3.8666666666666667
1963817041,2,0,0,0,1,0,0,0.09523809523809523,7,3.0
1963817097,7,0,0,0,0,0,0,0.050505050505050504,25,4.08
1963817284,8,0,0,1,0,0,0,0.13636363636363635,8,3.0
1963817445,6,0,0,0,0,0,0,0.1,2,4.5
1963817928,8,0,1,0,0,1,0,0.043478260869565216,25,3.76
1963817939,6,0,1,0,0,0,0,0.0125,26,3.0384615384615383
1963817972,6,0,0,0,0,1,0,0.06930693069306931,24,4.416666666666667
1963818842,6,0,1,0,0,0,2,0.1111111111111111,20,3.4
1963818958,6,0,1,0,0,0,2,0.010752688172043012,25,3.68
1963818968,7,0,0,0,0,0,0,0.15384615384615385,6,4.666666666666667
1963819206,6,0,0,0,0,0,1,0.02,14,3.5
1963819352,4,0,0,0,0,0,1,0.03125,7,4.428571428571429
1963819975,8,0,0,0,0,0,0,0.047619047619047616,5,4.0
1963820021,1,0,1,0,0,0,0,0.25,1,3.0
1963820208,6,0,0,0,0,0,0,0.08139534883720931,23,4.130434782608695
1963820254,5,0,0,0,0,0,0,0.03333333333333333,23,3.9565217391304346
1963820676,7,0,0,0,0,0,0,0.038834951456310676,25,4.2
1963820969,1,2,0,0,1,0,0,0.07317073170731707,24,3.875
1963821041,2,0,0,0,0,0,0,0.058823529411764705,9,3.7777777777777777
1963821104,0,0,0,0,6,0,0,0.038461538461538464,6,4.166666666666667
1963821105,4,0,0,0,0,0,2,0.041666666666666664,11,2.5454545454545454
1963821149,1,0,0,0,0,1,0,0.03225806451612903,26,3.769230769230769
1963821256,3,0,1,0,0,1,0,0.020833333333333332,14,3.357142857142857
1963821291,8,0,0,0,0,0,0,0.03225806451612903,8,3.75
1963821445,6,0,1,0,0,0,0,0.021505376344086023,24,3.875
1963821744,6,0,1,0,0,0,1,0.07547169811320754,13,4.230769230769231
1963821958,8,0,0,0,0,0,0,0.19230769230769232,13,4.615384615384615
1963822146,6,0,1,0,0,0,0,0.025,10,3.9
1963822494,1,1,1,0,0,0,1,0.1702127659574468,16,3.5
1963822556,8,0,0,0,0,0,0,0.07894736842105263,10,3.9
1963822610,6,0,0,0,0,0,0,0.015151515151515152,14,4.642857142857143
1963857563,6,0,0,0,0,0,0,0.13333333333333333,4,3.75
1963858035,4,0,0,0,0,0,0,0.10526315789473684,4,4.75
1963858038,8,0,0,1,0,0,0,0.09375,5,6.6
1963858377,8,0,1,0,0,0,0,0.06896551724137931,7,4.142857142857143
1963859297,7,0,1,0,0,2,0,0.13333333333333333,14,3.5
1963859530,0,0,0,0,0,0,0,0.10416666666666667,16,3.1875
1963859574,6,1,0,0,1,0,0,1.2857142857142858,5,2.8
1963859696,6,0,1,0,0,0,1,0.038461538461538464,5,5.0
1963859732,8,0,0,0,3,0,0,0.058823529411764705,19,4.631578947368421
1963859786,1,0,0,0,0,0,0,0.025,11,3.5454545454545454
1963860345,4,0,0,0,0,0,0,0.037037037037037035,8,3.375
1963860346,0,0,1,0,0,0,0,0.016129032258064516,18,3.388888888888889
1963860551,4,0,0,0,0,0,1,0.16,4,6.75
1963860610,6,0,1,0,0,0,0,0.030303030303030304,14,4.714285714285714
1963860620,8,0,0,0,0,0,0,0.034482758620689655,7,4.0
1963860741,2,0,0,0,1,0,0,0.05555555555555555,5,3.4
1963860825,7,0,1,0,1,0,0,0.04,6,4.0
1963860855,6,0,1,0,1,0,0,0.14285714285714285,9,3.0
1963861042,6,0,1,0,0,0,0,0.6923076923076923,7,3.0
1963861291,8,0,0,0,0,0,0,0.011111111111111112,22,4.045454545454546
1963861452,6,0,0,0,0,0,0,0.046511627906976744,12,3.6666666666666665
1963861579,4,0,0,0,0,0,0,0.047619047619047616,4,5.0
1963861739,6,0,0,0,0,0,0,0.06382978723404255,13,3.6923076923076925
1963861778,6,0,1,0,0,0,0,0.0196078431372549,16,3.125
1963862567,8,0,0,0,0,0,0,0.12903225806451613,10,3.3
1963862923,8,0,0,0,0,0,0,0.047619047619047616,4,5.0
1963863054,8,0,0,0,0,0,0,0.08333333333333333,25,3.56
1963863218,8,0,0,0,1,0,0,0.016666666666666666,14,4.214285714285714
1963863502,8,0,0,0,0,6,0,0.06,14,3.642857142857143
1963864451,4,0,0,0,0,0,0,0.05154639175257732,28,3.607142857142857
1963864516,4,0,1,0,0,0,0,0.1111111111111111,15,3.8666666666666667
1963864530,7,0,0,0,0,0,0,0.08695652173913043,5,4.6
1963866129,6,0,0,0,0,0,1,0.06349206349206349,17,3.8823529411764706
1963866780,6,0,0,0,0,0,1,0.10526315789473684,4,4.75
1963866828,6,0,0,0,0,0,0,0.12121212121212122,11,3.1818181818181817
1963867498,4,0,0,0,0,0,0,0.2857142857142857,1,7.0
1963867563,7,0,0,0,0,0,0,0.45454545454545453,5,2.8
1963867748,8,0,0,0,0,0,1,0.02,12,4.083333333333333
1963867815,8,0,0,0,0,0,1,0.04081632653061224,31,3.2903225806451615
1963868209,8,0,1,1,0,1,1,0.02702702702702703,10,3.6
1963868487,8,0,0,0,1,0,0,0.10526315789473684,18,3.5
1963869004,8,0,0,0,0,0,0,0.09259259259259259,15,3.8666666666666667
1963869161,7,0,1,0,2,0,0,0.11864406779661017,18,3.5555555555555554
1963869193,8,0,0,0,0,0,0,0.03333333333333333,7,4.142857142857143
1963869515,8,0,0,0,0,0,0,0.05714285714285714,7,5.0
1963869593,8,0,1,0,0,0,0,0.1,3,3.0
1963869612,8,1,0,0,1,0,0,0.02127659574468085,11,4.181818181818182
1963869941,0,0,1,0,1,0,0,0.017543859649122806,17,3.2941176470588234
1963870075,6,0,1,0,0,0,1,0.03896103896103896,17,4.588235294117647
1963870196,8,0,1,0,0,0,0,0.014705882352941176,17,3.9411764705882355
1963870457,8,0,1,0,2,0,1,0.011363636363636364,17,5.117647058823529
1963870673,3,0,1,0,0,0,0,0.06666666666666667,8,3.75
1963871511,3,0,0,0,0,0,1,0.09523809523809523,6,3.5
1963871531,8,0,0,0,0,0,0,0.3870967741935484,12,3.4166666666666665
1963871980,8,0,0,0,0,0,1,0.061224489795918366,16,3.1875
1963872293,8,0,0,0,0,0,0,0.057971014492753624,23,3.217391304347826
1963873320,6,0,0,0,1,0,0,0.4444444444444444,31,3.2903225806451615
1963873462,3,0,0,0,0,0,0,0.04,18,4.277777777777778
1963873810,8,0,0,0,0,0,0,0.045454545454545456,11,4.0
1963874089,3,0,1,0,0,0,0,0.02666666666666667,18,4.166666666666667
